invoice_id,seller_id,buyer_id,amount,date,itc_claimed
INV00004284,GST000376,GST000790,303.55983595347317,2023-08-05,0
INV00004285,GST000596,GST000040,191927.05475053706,2023-09-16,1
INV00004286,GST000444,GST000685,32420.586100789402,2023-09-16,1
INV00004287,GST000309,GST000602,6385.060447503361,2023-12-28,1
INV00004288,GST000379,GST000594,309293.27164863225,2023-12-05,1
INV00004289,GST000454,GST000133,198221.06578105112,2023-10-28,1
INV00004290,GST000339,GST000622,25884.88189578647,2023-05-30,1
INV00004291,GST000642,GST000106,3581.7202796214215,2023-04-27,1
INV00004292,GST000380,GST000052,153608.86327694159,2023-01-28,1
INV00004293,GST000279,GST000771,482117.41252486146,2023-09-23,1
INV00004294,GST000416,GST000594,10983.822873106465,2023-02-07,0
INV00004295,GST000130,GST000315,2745.83567650788,2023-06-29,1
INV00004296,GST000648,GST000336,228967.83757392527,2023-05-26,0
INV00004297,GST000460,GST000868,43592.68187464392,2023-09-08,1
INV00004298,GST000944,GST000687,117998.47389115325,2023-05-15,1
INV00004299,GST000440,GST000839,70095.8068875588,2023-11-15,1
INV00004300,GST000879,GST000090,9183.860842275797,2023-05-09,1
INV00004301,GST000225,GST000879,1545987.861967888,2023-01-26,1
INV00004302,GST000577,GST000618,467053.90745990834,2023-04-25,0
INV00004303,GST000208,GST000752,22140.595814020813,2023-05-27,1
INV00004304,GST000054,GST000085,778.0061211597866,2023-10-24,0
INV00004305,GST000417,GST000689,426.06434870854014,2023-06-09,1
INV00004306,GST000468,GST000530,9701.369220419441,2023-10-05,1
INV00004307,GST000651,GST000436,134299.47011378722,2023-09-22,0
INV00004308,GST000926,GST000984,231078.58104264757,2023-07-05,1
INV00004309,GST000718,GST000975,9803.075172806668,2023-03-11,1
INV00004310,GST000580,GST000771,3008.4284052842177,2023-02-24,1
INV00004311,GST000293,GST000061,21549.742875493004,2023-06-02,1
INV00004312,GST000616,GST000426,3146.5414200934583,2023-11-14,0
INV00004313,GST000543,GST000657,138749.1214377455,2023-12-01,1
INV00004314,GST000916,GST000562,6395.498332573858,2023-04-12,1
INV00004315,GST000499,GST000771,14455.77750390701,2023-02-02,0
INV00004316,GST000838,GST000618,191930.58112024434,2023-03-31,0
INV00004317,GST000439,GST000948,45221.12272516834,2023-08-08,1
INV00004318,GST000250,GST000485,1719.5614283641055,2023-01-19,1
INV00004319,GST000422,GST000684,9755.62103672851,2023-06-10,1
INV00004320,GST000119,GST000773,192609.99917879337,2023-05-05,0
INV00004321,GST000577,GST000502,169438.5095672162,2023-02-09,0
INV00004322,GST000067,GST000426,153881.30794945522,2023-09-23,1
INV00004323,GST000261,GST000839,35616.18246131844,2023-02-09,1
INV00004324,GST000824,GST000014,3421.3309375330186,2023-11-09,1
INV00004325,GST000120,GST000305,4012.6003822413195,2023-11-03,1
INV00004326,GST000355,GST000919,969.8230290318496,2023-10-07,0
INV00004327,GST000733,GST000275,29786.96993258276,2023-03-12,1
INV00004328,GST000777,GST000171,7756.657758770254,2023-03-18,0
INV00004329,GST000976,GST000594,117872.82153439093,2023-05-04,0
INV00004330,GST000687,GST000434,3261.1777839700826,2023-05-03,0
INV00004331,GST000764,GST000469,182381.1416499085,2023-08-24,0
INV00004332,GST000740,GST000954,17189.480439770377,2023-09-25,1
INV00004333,GST000782,GST000740,186126.89904491947,2023-05-07,0
INV00004334,GST000226,GST000019,29356.38417436228,2023-03-17,1
INV00004335,GST000602,GST000240,7232.877671407448,2023-12-02,1
INV00004336,GST000046,GST000732,7618.448963315497,2023-10-01,1
INV00004337,GST000723,GST000409,1993.7228169863095,2023-02-13,0
INV00004338,GST000142,GST000987,35917.00554525501,2023-10-27,1
INV00004339,GST000066,GST000598,411.7759741407979,2023-05-05,0
INV00004340,GST000689,GST000112,50056.55007541003,2023-07-27,1
INV00004341,GST000207,GST000998,16353.235402629121,2023-07-01,1
INV00004342,GST000467,GST000987,3826.3249546908432,2023-03-06,1
INV00004343,GST000626,GST000725,8152.31974720409,2023-06-02,1
INV00004344,GST000683,GST000786,1483.5930633202643,2023-11-02,0
INV00004345,GST000359,GST000825,11087.807420796116,2023-02-23,1
INV00004346,GST000125,GST000953,2900.895893943157,2023-09-05,1
INV00004347,GST000715,GST000727,93128.62684862317,2023-10-30,0
INV00004348,GST000096,GST000835,1014213.2635200772,2023-03-07,1
INV00004349,GST000769,GST000175,10439.626153370154,2023-03-28,1
INV00004350,GST000062,GST000257,171868.13324835637,2023-02-04,0
INV00004351,GST000882,GST000610,38809.15063532561,2023-05-12,1
INV00004352,GST000170,GST000601,841.8010119543811,2023-06-16,1
INV00004353,GST000683,GST000287,282837.3426900325,2023-09-13,1
INV00004354,GST000198,GST000479,10019.726290031249,2023-12-08,1
INV00004355,GST000568,GST000672,9935.81903418855,2023-03-13,1
INV00004356,GST000390,GST000935,14772.359575680272,2023-05-16,1
INV00004357,GST000309,GST000311,11976.444707418095,2023-01-15,1
INV00004358,GST000764,GST000276,4746.829190132323,2023-09-15,1
INV00004359,GST000646,GST000345,5088.585173675164,2023-09-09,1
INV00004360,GST000901,GST000228,77810.15818012493,2023-12-26,0
INV00004361,GST000078,GST000145,115695.8312456789,2023-08-07,0
INV00004362,GST000703,GST000113,467.46903307044755,2023-02-01,1
INV00004363,GST000546,GST000242,34795.53317217929,2023-07-03,1
INV00004364,GST000744,GST000271,4164000.8060355266,2023-04-23,1
INV00004365,GST000896,GST000676,150311.60858291495,2023-10-29,1
INV00004366,GST000665,GST000657,3488.2289051899133,2023-03-30,1
INV00004367,GST000346,GST000360,3272.8026239875967,2023-03-30,1
INV00004368,GST000378,GST000041,88454.71379588381,2023-12-31,1
INV00004369,GST000727,GST000179,1947.8540997071311,2023-07-25,1
INV00004370,GST000984,GST000941,11538.673211950789,2023-09-24,1
INV00004371,GST000111,GST000021,8834.526971732585,2023-02-08,0
INV00004372,GST000034,GST000107,4060.779890060344,2023-07-07,1
INV00004373,GST000063,GST000893,38885.27874580805,2023-09-29,1
INV00004374,GST000450,GST000754,217.20053500545382,2023-04-03,1
INV00004375,GST000447,GST000493,94922.00213540481,2023-02-26,1
INV00004376,GST000458,GST000612,345.51208960646915,2023-10-04,1
INV00004377,GST000148,GST000126,169513.0552738778,2023-03-01,0
INV00004378,GST000553,GST000939,469358.42844351125,2023-04-10,1
INV00004379,GST000345,GST000160,14274.431428498316,2023-03-27,1
INV00004380,GST000187,GST000709,126667.90491346049,2023-06-22,1
INV00004381,GST000393,GST000216,61992.12901600059,2023-03-18,0
INV00004382,GST000605,GST000053,6012.753167931275,2023-01-14,1
INV00004383,GST000099,GST000363,4339.503194053575,2023-01-29,1
INV00004384,GST000556,GST000302,224879.74594287958,2023-01-16,0
INV00004385,GST000261,GST000958,18350.536705294067,2023-09-01,1
INV00004386,GST000071,GST000113,78929.39441205846,2023-05-23,1
INV00004387,GST000701,GST000748,13106.3191546147,2023-07-02,1
INV00004388,GST000853,GST000600,1028.2642971856617,2023-12-04,1
INV00004389,GST000910,GST000430,24582.627053666045,2023-08-10,0
INV00004390,GST000949,GST000830,96918.33709808042,2023-04-15,1
INV00004391,GST000429,GST000979,10506.303993595364,2023-01-25,1
INV00004392,GST000437,GST000470,1439511.0192329243,2023-10-30,0
INV00004393,GST000452,GST000050,42133.34980685111,2023-01-11,0
INV00004394,GST000874,GST000631,3767.430181103099,2023-07-06,1
INV00004395,GST000203,GST000976,32202.905031591505,2023-01-11,1
INV00004396,GST000161,GST000743,1761.0223391861127,2023-01-11,0
INV00004397,GST000476,GST000235,3134.141687647769,2023-12-10,0
INV00004398,GST000059,GST000520,1122.8523556470423,2023-10-16,0
INV00004399,GST000687,GST000268,110456.047340221,2023-03-13,0
INV00004400,GST000959,GST000502,2849.4667999222647,2023-08-11,0
INV00004401,GST000770,GST000695,7497.751749870075,2023-06-01,1
INV00004402,GST000794,GST000196,37126.935316274496,2023-02-18,0
INV00004403,GST000143,GST000142,485570.1300646206,2023-10-14,0
INV00004404,GST000851,GST000561,479.181623243937,2023-09-05,1
INV00004405,GST000272,GST000863,7692.195566194024,2023-10-05,0
INV00004406,GST000871,GST000388,1778.703570035621,2023-04-10,0
INV00004407,GST000538,GST000774,2242755.055915204,2023-11-10,0
INV00004408,GST000735,GST000033,9471.061901849162,2023-04-21,1
INV00004409,GST000995,GST000785,16399.518548241136,2023-08-28,1
INV00004410,GST000464,GST000563,3000684.2758364896,2023-07-03,1
INV00004411,GST000694,GST000549,119187.93214050356,2023-09-12,0
INV00004412,GST000932,GST000512,190980.53132907714,2023-05-20,0
INV00004413,GST000834,GST000928,31343.40898637484,2023-02-12,1
INV00004414,GST000244,GST000196,58284.67561320655,2023-07-14,1
INV00004415,GST000469,GST000276,4129958.16512798,2023-07-27,1
INV00004416,GST000758,GST000978,14029.108101669424,2023-11-01,1
INV00004417,GST000632,GST000869,7128.246396757663,2023-06-06,1
INV00004418,GST000182,GST000636,84092.67819050637,2023-02-26,0
INV00004419,GST000016,GST000873,216841.7493637387,2023-01-24,1
INV00004420,GST000122,GST000701,77957.83161753646,2023-06-20,1
INV00004421,GST000005,GST000205,55676.61460675077,2023-11-09,1
INV00004422,GST000564,GST000657,166846.19927580465,2023-08-28,1
INV00004423,GST000697,GST000097,30835.836210972335,2023-11-29,0
INV00004424,GST000570,GST000045,6644.414882726809,2023-11-02,0
INV00004425,GST000782,GST000652,40130.875295380865,2023-05-30,1
INV00004426,GST000436,GST000164,6610166.197155515,2023-07-03,0
INV00004427,GST000495,GST000303,28123.45946396245,2023-10-25,1
INV00004428,GST000805,GST000738,3871.0391521155616,2023-04-08,1
INV00004429,GST000805,GST000265,10243.370832225435,2023-11-11,1
INV00004430,GST000540,GST000903,624.9200766083563,2023-07-04,0
INV00004431,GST000475,GST000871,1854.6371533970087,2023-12-13,1
INV00004432,GST000075,GST000066,763318.4392401882,2023-09-24,1
INV00004433,GST000906,GST000438,2166.003701208336,2023-01-01,1
INV00004434,GST000468,GST000173,22052.42954301655,2023-09-17,1
INV00004435,GST000079,GST000316,1042253.5878384843,2023-10-08,1
INV00004436,GST000614,GST000242,3673.7962292993175,2023-10-27,1
INV00004437,GST000949,GST000383,24586.361947680492,2023-01-12,0
INV00004438,GST000446,GST000231,6992.454215749259,2023-05-12,1
INV00004439,GST000979,GST000062,103848.88428479231,2023-03-11,1
INV00004440,GST000893,GST000710,79475.06279795582,2023-03-02,1
INV00004441,GST000166,GST000500,49530.42240230864,2023-05-23,0
INV00004442,GST000173,GST000292,8603.605989734526,2023-07-16,1
INV00004443,GST000106,GST000386,67097.1770287238,2023-08-05,0
INV00004444,GST000295,GST000980,17534.152127299294,2023-02-11,1
INV00004445,GST000065,GST000437,14729.805057082885,2023-06-27,1
INV00004446,GST000177,GST000342,4090.976700779027,2023-06-18,0
INV00004447,GST000671,GST000189,1131898.6401116818,2023-02-26,1
INV00004448,GST000485,GST000502,10027.186011409669,2023-05-13,1
INV00004449,GST000788,GST000575,29353.741641751585,2023-03-13,1
INV00004450,GST000578,GST000285,770.1725288390868,2023-08-24,1
INV00004451,GST000839,GST000061,595003.7021986127,2023-10-09,0
INV00004452,GST000650,GST000905,4967.4522191956075,2023-06-19,1
INV00004453,GST000478,GST000012,118874.36711869588,2023-05-06,0
INV00004454,GST000188,GST000205,28469.287608444367,2023-10-15,0
INV00004455,GST000454,GST000119,216940.00172379735,2023-05-11,0
INV00004456,GST000631,GST000817,78339.48551180364,2023-03-05,0
INV00004457,GST000139,GST000294,15624.00355785824,2023-03-10,1
INV00004458,GST000476,GST000685,193822.26071167682,2023-04-17,1
INV00004459,GST000592,GST000366,184.47325006760207,2023-01-04,1
INV00004460,GST000005,GST000600,23246.348413653443,2023-01-25,1
INV00004461,GST000619,GST000881,63317.14483909316,2023-09-03,1
INV00004462,GST000003,GST000428,47857.17634289564,2023-04-03,1
INV00004463,GST000572,GST000152,71261.71434152126,2023-05-16,1
INV00004464,GST000768,GST000282,2828.886930357577,2023-08-01,0
INV00004465,GST000763,GST000360,600884.8101013126,2023-04-04,0
INV00004466,GST000868,GST000319,4843.472153810019,2023-09-08,1
INV00004467,GST000190,GST000078,19668.955079198102,2023-04-26,1
INV00004468,GST000771,GST000363,4523.149571491825,2023-02-05,1
INV00004469,GST000133,GST000025,55538.80828674236,2023-02-10,0
INV00004470,GST000726,GST000886,316.10965327525145,2023-05-25,1
INV00004471,GST000159,GST000666,39874.198877619776,2023-02-19,1
INV00004472,GST000717,GST000389,245847.7312682901,2023-06-25,0
INV00004473,GST000891,GST000120,18658.93323124043,2023-10-17,0
INV00004474,GST000567,GST000595,10035.08386973761,2023-01-18,1
INV00004475,GST000247,GST000296,236256.4675740288,2023-04-24,0
INV00004476,GST000173,GST000692,7825.016526431711,2023-11-18,0
INV00004477,GST000705,GST000922,108894.95384290045,2023-02-23,1
INV00004478,GST000225,GST000213,10744.254519237911,2023-03-04,1
INV00004479,GST000410,GST000477,2427.470472907381,2023-06-28,0
INV00004480,GST000814,GST000798,16792.41286683682,2023-04-03,1
INV00004481,GST000872,GST000467,290.8284953990124,2023-07-20,1
INV00004482,GST000135,GST000713,2499.012441530607,2023-12-10,0
INV00004483,GST000647,GST000215,3803.702876002512,2023-05-09,1
INV00004484,GST000758,GST000483,23242.393519123383,2023-08-22,1
INV00004485,GST000275,GST000399,47438.94638919771,2023-11-23,1
INV00004486,GST000538,GST000744,134702.1904474071,2023-07-08,1
INV00004487,GST000585,GST000037,2390.522204239835,2023-10-01,1
INV00004488,GST000276,GST000879,57779.061667543065,2023-10-04,1
INV00004489,GST000157,GST000470,2622033.3498119996,2023-10-02,0
INV00004490,GST000558,GST000003,1046732.4829629163,2023-02-18,1
INV00004491,GST000892,GST000886,820.538406502975,2023-11-23,0
INV00004492,GST000144,GST000038,15825.904306615428,2023-08-01,1
INV00004493,GST000017,GST000678,228412.37831398976,2023-06-02,1
INV00004494,GST000680,GST000393,24927.245434902336,2023-10-18,0
INV00004495,GST000232,GST000755,43228.59560492559,2023-04-12,1
INV00004496,GST000626,GST000511,32965.18670280145,2023-02-02,1
INV00004497,GST000113,GST000185,231736.03126098702,2023-07-21,0
INV00004498,GST000569,GST000531,48343.44382946107,2023-01-27,0
INV00004499,GST000999,GST000912,976.9467869822865,2023-01-13,1
INV00004500,GST000001,GST000001,22678.86865082622,2023-12-02,1
INV00004501,GST000718,GST000823,5967.646100732115,2023-02-06,0
INV00004502,GST000647,GST000346,23330.546726349967,2023-04-01,1
INV00004503,GST000120,GST000291,86689.8277036203,2023-06-05,0
INV00004504,GST000824,GST000070,1880.470487768439,2023-05-13,1
INV00004505,GST000020,GST000249,518568.6107298005,2023-11-25,1
INV00004506,GST000467,GST000230,2335.6492536188784,2023-04-16,1
INV00004507,GST000113,GST000798,12181.23292392558,2023-08-21,1
INV00004508,GST000448,GST000974,28693.24600486921,2023-06-24,1
INV00004509,GST000147,GST000510,41685.959102421286,2023-07-12,0
INV00004510,GST000647,GST000109,9039.798927508513,2023-10-28,1
INV00004511,GST000473,GST000623,15083.61211654674,2023-04-15,1
INV00004512,GST000785,GST000852,2820.02463644739,2023-05-08,0
INV00004513,GST000106,GST000629,6858.277779304262,2023-05-24,1
INV00004514,GST000783,GST000997,68966.95281295083,2023-07-03,1
INV00004515,GST000222,GST000193,54444.725855613055,2023-06-02,0
INV00004516,GST000199,GST000262,116069.66103702877,2023-12-18,0
INV00004517,GST000426,GST000860,21948.997640583708,2023-12-03,0
INV00004518,GST000122,GST000116,17383.42527665872,2023-09-15,0
INV00004519,GST000556,GST000828,36730.99983647817,2023-12-16,0
INV00004520,GST000120,GST000746,17262.656465937238,2023-08-21,0
INV00004521,GST000278,GST000610,200894.10711463622,2023-05-08,1
INV00004522,GST000898,GST000535,7204.686676995955,2023-10-18,0
INV00004523,GST000279,GST000109,49799.841802563205,2023-11-29,1
INV00004524,GST000538,GST000092,60815.327514258206,2023-05-12,1
INV00004525,GST000856,GST000429,4202.214268509467,2023-04-18,1
INV00004526,GST000188,GST000154,5035.297687248405,2023-03-09,1
INV00004527,GST000110,GST000310,710282.3936751431,2023-10-31,1
INV00004528,GST000980,GST000926,551.2333521637389,2023-10-21,0
INV00004529,GST000938,GST000966,90914.28603553264,2023-06-28,1
INV00004530,GST000138,GST000077,2178.6352464423303,2023-09-28,0
INV00004531,GST000116,GST000994,62607.43999207136,2023-03-28,1
INV00004532,GST000701,GST000111,319.0395395021829,2023-02-28,1
INV00004533,GST000581,GST000784,7272.746426596304,2023-12-20,0
INV00004534,GST000510,GST000014,12614.925436919702,2023-11-27,1
INV00004535,GST000646,GST000902,31309.987084539596,2023-10-04,1
INV00004536,GST000054,GST000718,419036.95570172457,2023-05-23,1
INV00004537,GST000359,GST000494,16229.554383187913,2023-09-14,0
INV00004538,GST000806,GST000767,29900.99894029489,2023-05-08,0
INV00004539,GST000211,GST000527,76759.37558131832,2023-02-04,1
INV00004540,GST000815,GST000232,6370.017545638499,2023-03-28,1
INV00004541,GST000468,GST000314,16136.423312112976,2023-10-07,1
INV00004542,GST000889,GST000373,285.65586579435296,2023-04-16,1
INV00004543,GST000048,GST000551,41686.37417150495,2023-12-06,1
INV00004544,GST000317,GST000382,96123.3636917753,2023-04-15,1
INV00004545,GST000689,GST000763,26537.1965770722,2023-08-25,0
INV00004546,GST000252,GST000966,104526.40727374965,2023-07-25,1
INV00004547,GST000034,GST000236,5356.047160009322,2023-10-23,1
INV00004548,GST000739,GST000284,2782.484804212652,2023-02-09,0
INV00004549,GST000092,GST000612,12550.563853535796,2023-02-16,1
INV00004550,GST000727,GST000140,11236.753505473403,2023-09-23,1
INV00004551,GST000227,GST000115,168670.45342867018,2023-09-09,1
INV00004552,GST000000,GST000999,206272.2831203912,2023-04-18,1
INV00004553,GST000230,GST000815,96956.89419335328,2023-10-17,1
INV00004554,GST000048,GST000897,2125.6153529439734,2023-08-08,1
INV00004555,GST000244,GST000471,14011.283595402723,2023-11-30,1
INV00004556,GST000791,GST000254,944.4283166538963,2023-03-10,1
INV00004557,GST000881,GST000230,53471.857760169456,2023-12-20,1
INV00004558,GST000697,GST000159,38256.69905025513,2023-09-03,1
INV00004559,GST000340,GST000447,37361.88234115875,2023-09-20,1
INV00004560,GST000466,GST000958,18723.700907105005,2023-11-07,1
INV00004561,GST000713,GST000098,34156.956689979284,2023-06-26,0
INV00004562,GST000027,GST000478,32768.032134938316,2023-05-30,0
INV00004563,GST000002,GST000439,16428.013893456347,2023-08-12,1
INV00004564,GST000170,GST000698,1794.9044280132737,2023-10-24,1
INV00004565,GST000389,GST000438,344192.531777072,2023-04-27,0
INV00004566,GST000766,GST000014,123771.38662466269,2023-12-04,0
INV00004567,GST000542,GST000804,1705.9783107820688,2023-04-17,1
INV00004568,GST000734,GST000842,9425.141348681831,2023-11-22,0
INV00004569,GST000744,GST000782,10997.867195975145,2023-10-01,1
INV00004570,GST000142,GST000257,148384.52000037857,2023-07-01,1
INV00004571,GST000015,GST000961,56506.00213517099,2023-05-11,1
INV00004572,GST000189,GST000157,8369.431538916577,2023-01-27,1
INV00004573,GST000083,GST000565,14716.188865920354,2023-11-22,1
INV00004574,GST000925,GST000225,44912.80572481142,2023-04-13,0
INV00004575,GST000382,GST000093,110920.81374409952,2023-08-15,0
INV00004576,GST000334,GST000503,4398.781945845695,2023-06-30,1
INV00004577,GST000554,GST000196,3333.331091116682,2023-12-30,1
INV00004578,GST000683,GST000048,5471.66777392446,2023-11-14,1
INV00004579,GST000199,GST000627,11324.033663953638,2023-09-30,1
INV00004580,GST000355,GST000071,27389.68523658762,2023-11-21,1
INV00004581,GST000331,GST000143,453.1325034187889,2023-12-29,1
INV00004582,GST000166,GST000177,17665.87780725172,2023-05-24,1
INV00004583,GST000481,GST000449,33362.135320956884,2023-03-11,1
INV00004584,GST000815,GST000561,5649.388651731628,2023-08-18,1
INV00004585,GST000832,GST000331,105626.63277558915,2023-11-09,0
INV00004586,GST000436,GST000029,21556.67475104835,2023-03-10,0
INV00004587,GST000895,GST000685,115426.8220402761,2023-02-02,1
INV00004588,GST000375,GST000571,1534.3736635522976,2023-11-07,1
INV00004589,GST000675,GST000553,303.7952042476833,2023-01-28,1
INV00004590,GST000554,GST000735,195018.9267734818,2023-08-14,1
INV00004591,GST000737,GST000307,6179.882106904627,2023-04-01,0
INV00004592,GST000312,GST000596,12442.187252303644,2023-11-04,0
INV00004593,GST000002,GST000357,181811.83597220926,2023-05-17,0
INV00004594,GST000941,GST000581,7984.301584196128,2023-08-05,0
INV00004595,GST000654,GST000638,30583.00665215012,2023-03-28,1
INV00004596,GST000565,GST000483,122957.4165875572,2023-09-18,0
INV00004597,GST000786,GST000672,18312.29009187481,2023-07-19,1
INV00004598,GST000546,GST000120,27099.332549149534,2023-02-06,1
INV00004599,GST000869,GST000884,45090.97665520419,2023-05-05,1
INV00004600,GST000543,GST000439,25005.28877882737,2023-05-30,1
INV00004601,GST000578,GST000898,5632.828173292702,2023-04-14,1
INV00004602,GST000164,GST000796,4163.784080574782,2023-07-11,1
INV00004603,GST000176,GST000306,12160.320082219825,2023-01-25,0
INV00004604,GST000272,GST000017,132501.8571325251,2023-10-24,1
INV00004605,GST000887,GST000681,11518.434030271665,2023-01-23,0
INV00004606,GST000557,GST000312,6125.90256670205,2023-07-04,1
INV00004607,GST000249,GST000357,12050.98402220016,2023-11-04,1
INV00004608,GST000146,GST000823,411168.3817898762,2023-06-13,1
INV00004609,GST000945,GST000105,1597.925802562658,2023-11-03,1
INV00004610,GST000432,GST000865,20782.407750958013,2023-07-12,0
INV00004611,GST000754,GST000576,14335.305627046353,2023-04-11,0
INV00004612,GST000325,GST000383,5396.718511326257,2023-10-23,1
INV00004613,GST000579,GST000940,11204.15928773577,2023-04-16,1
INV00004614,GST000005,GST000399,55901.78011057709,2023-07-27,1
INV00004615,GST000874,GST000647,5814.739767409865,2023-03-15,1
INV00004616,GST000628,GST000893,526580.5966129215,2023-11-26,1
INV00004617,GST000439,GST000250,119386.47223086002,2023-12-11,1
INV00004618,GST000474,GST000492,492.96336024273705,2023-03-18,1
INV00004619,GST000140,GST000195,20838.377908517123,2023-11-21,1
INV00004620,GST000869,GST000283,3834.267262666068,2023-06-19,1
INV00004621,GST000899,GST000837,3338.361847932173,2023-11-03,0
INV00004622,GST000447,GST000420,20520.042657185986,2023-08-13,1
INV00004623,GST000223,GST000829,75880.95663352034,2023-10-11,1
INV00004624,GST000914,GST000524,205384.67948620248,2023-08-24,1
INV00004625,GST000198,GST000184,4501.2726349128725,2023-09-09,1
INV00004626,GST000440,GST000065,14597.752863623988,2023-09-07,1
INV00004627,GST000884,GST000554,8792.849224254287,2023-10-21,1
INV00004628,GST000226,GST000215,382.91887299347366,2023-12-14,1
INV00004629,GST000362,GST000545,86279.20350937992,2023-03-03,1
INV00004630,GST000780,GST000439,224553.06121347574,2023-02-22,0
INV00004631,GST000807,GST000777,4114.621136811711,2023-03-20,1
INV00004632,GST000557,GST000328,268464.29109593836,2023-04-06,1
INV00004633,GST000128,GST000195,33995.53927297781,2023-01-11,1
INV00004634,GST000614,GST000497,8254.732416318117,2023-10-29,0
INV00004635,GST000094,GST000088,20826.886284689488,2023-12-15,1
INV00004636,GST000330,GST000032,2409.5350636705093,2023-09-08,0
INV00004637,GST000498,GST000977,98362.79136352576,2023-07-15,1
INV00004638,GST000078,GST000936,24181.723397949918,2023-01-04,1
INV00004639,GST000947,GST000828,35699.91017042837,2023-08-12,1
INV00004640,GST000518,GST000687,168.27880385866956,2023-04-08,1
INV00004641,GST000602,GST000390,11578.677983632932,2023-01-21,0
INV00004642,GST000721,GST000644,51670.206477212494,2023-10-20,1
INV00004643,GST000687,GST000920,20274.13479780411,2023-09-14,1
INV00004644,GST000568,GST000859,27021.715310961852,2023-07-19,1
INV00004645,GST000948,GST000458,249772.8677420497,2023-08-25,1
INV00004646,GST000080,GST000088,241188.79768810785,2023-05-15,1
INV00004647,GST000133,GST000358,70942.31861445823,2023-09-11,0
INV00004648,GST000635,GST000644,69951.53391361165,2023-07-23,0
INV00004649,GST000289,GST000288,3510.1651685449065,2023-08-08,1
INV00004650,GST000085,GST000464,40489.629490777166,2023-12-22,1
INV00004651,GST000729,GST000171,8447.328077228662,2023-08-02,0
INV00004652,GST000834,GST000077,71487.60653926921,2023-12-22,1
INV00004653,GST000427,GST000685,11051.030494623348,2023-09-15,1
INV00004654,GST000147,GST000944,74719.17101279592,2023-07-06,1
INV00004655,GST000240,GST000984,14135.43507306872,2023-02-08,1
INV00004656,GST000982,GST000930,573.8096299672076,2023-08-07,0
INV00004657,GST000532,GST000031,4547.177018543867,2023-05-08,0
INV00004658,GST000485,GST000377,10884.048715831103,2023-09-25,1
INV00004659,GST000369,GST000731,6770.236282815034,2023-03-01,1
INV00004660,GST000819,GST000403,27805.24635545434,2023-03-29,1
INV00004661,GST000180,GST000231,83359.0532139926,2023-02-24,1
INV00004662,GST000075,GST000740,155115.12095323703,2023-03-13,0
INV00004663,GST000634,GST000237,18442.864895819497,2023-06-09,1
INV00004664,GST000639,GST000243,4789.016536250611,2023-07-14,1
INV00004665,GST000512,GST000327,1979.8996991395825,2023-04-20,1
INV00004666,GST000417,GST000439,234376.00558705663,2023-07-20,0
INV00004667,GST000019,GST000146,12327.623491804072,2023-03-09,1
INV00004668,GST000828,GST000600,8649.786572336494,2023-03-30,1
INV00004669,GST000920,GST000134,106755.27008918392,2023-11-04,1
INV00004670,GST000444,GST000585,521919.4778404002,2023-04-15,1
INV00004671,GST000450,GST000683,366.0250364120223,2023-04-20,0
INV00004672,GST000703,GST000901,8919.97691486953,2023-05-21,0
INV00004673,GST000594,GST000580,1391.1830593339173,2023-05-22,0
INV00004674,GST000204,GST000283,10642.626944626525,2023-03-06,1
INV00004675,GST000271,GST000860,4235.696146878544,2023-12-25,0
INV00004676,GST000796,GST000306,240301.2392356014,2023-08-12,0
INV00004677,GST000080,GST000318,2561.7875576061183,2023-09-25,1
INV00004678,GST000809,GST000213,22351.935590885932,2023-12-05,1
INV00004679,GST000735,GST000990,220.75512907233517,2023-10-28,1
INV00004680,GST000148,GST000114,25511.782325427026,2023-07-27,1
INV00004681,GST000387,GST000706,65947.94651414016,2023-07-17,1
INV00004682,GST000550,GST000856,39467.22861977734,2023-11-09,1
INV00004683,GST000047,GST000604,2188.6611129878065,2023-04-06,1
INV00004684,GST000053,GST000118,535922.136892865,2023-03-08,0
INV00004685,GST000597,GST000197,38292.07582587867,2023-07-11,0
INV00004686,GST000709,GST000015,3045.978680959948,2023-12-19,0
INV00004687,GST000468,GST000456,24824.174529388372,2023-11-30,1
INV00004688,GST000358,GST000509,2744.112918744872,2023-11-04,1
INV00004689,GST000005,GST000590,28458.442944289956,2023-05-01,1
INV00004690,GST000300,GST000149,220.0699476323054,2023-08-17,1
INV00004691,GST000625,GST000852,79316.43530776686,2023-12-29,1
INV00004692,GST000593,GST000046,2392256.242993306,2023-05-22,1
INV00004693,GST000254,GST000517,15446.206612590144,2023-12-20,1
INV00004694,GST000599,GST000656,12004.898798773955,2023-11-24,0
INV00004695,GST000506,GST000211,383485.7985273505,2023-10-05,1
INV00004696,GST000764,GST000456,39509.055105650456,2023-05-10,0
INV00004697,GST000270,GST000829,6666.646844140887,2023-12-24,1
INV00004698,GST000366,GST000455,11139.421833696842,2023-09-07,0
INV00004699,GST000951,GST000064,81796.70003124484,2023-07-03,1
INV00004700,GST000427,GST000199,46150.62248012769,2023-01-17,0
INV00004701,GST000154,GST000457,7639501.473820157,2023-08-16,1
INV00004702,GST000891,GST000908,3037.3792793184725,2023-03-18,1
INV00004703,GST000882,GST000783,13411.154408794288,2023-09-12,0
INV00004704,GST000349,GST000850,23859.206162376002,2023-11-06,1
INV00004705,GST000055,GST000267,228543.67242279233,2023-09-07,0
